block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
1	152620	516479	1292	385	0	0	0	0	0	FALSE	1.65784556300513e-5	2.09420285465279e-5
2	517280	1304723	3251	984	0	0	0	0	0	FALSE	3.55558136486678e-5	2.63605605881146e-5
3	1304999	1653690	1047	331	0	0	0	0	0	FALSE	8.73862451821232e-6	1.10744310313933e-5
4	1655009	1868413	685	253	0	0	0	0	0	FALSE	1.20299493226478e-5	1.88986285436234e-5
5	1868842	2013162	484	209	0	0	0	0	0	FALSE	6.23135543028006e-6	9.81221779053957e-6
6	2013705	2572856	2159	555	0	0	0	0	0	FALSE	1.99236111073804e-5	2.09649914488543e-5
7	2573174	2971096	1691	488	0	0	0	0	0	FALSE	1.70471175758202e-5	1.92301707191779e-5
8	2972406	3392001	2465	646	0	0	0	0	0	FALSE	2.68453815785677e-5	2.66190263994662e-5
9	3393402	3783757	2462	677	0	0	0	0	0	FALSE	2.06553704183826e-5	1.95284981683913e-5
10	3788791	4275704	2878	891	0	0	0	0	0	FALSE	2.84726357952915e-5	2.25965061654974e-5
11	4275882	4756127	1989	771	0	0	0	0	0	FALSE	2.31504316113563e-5	2.05594171143272e-5
12	4756609	4890327	555	149	0	0	0	0	0	FALSE	6.70060342807844e-6	1.28411083226541e-5
13	4892834	5460755	2533	611	0	0	0	0	0	FALSE	3.04566968471325e-5	3.15159243565685e-5
14	5461753	6018358	2812	636	0	0	0	0	0	FALSE	2.62757791982764e-5	2.46200972818337e-5
15	6020919	6402671	2270	493	0	0	0	0	0	FALSE	1.89733593759311e-5	2.17113941847353e-5
16	6402931	6685616	835	312	0	0	0	0	0	FALSE	1.09340474060599e-5	1.56582591144119e-5
17	6685685	7009648	960	306	0	0	0	0	0	FALSE	1.291051768786e-5	1.89537876348584e-5
18	7723303	12714790	11809	2992	0	0	0	0	0	FALSE	1.94535646270016e-4	9.0065409841551e-5
19	12715060	12979400	983	224	0	0	0	0	0	FALSE	1.45735489128008e-5	2.46431028297243e-5
20	12979786	13491197	2425	550	0	0	0	0	0	FALSE	2.89403504817447e-5	2.97542253703547e-5
21	13492011	13944086	2759	476	0	0	0	0	0	FALSE	1.80421747121019e-5	2.02713021216783e-5
22	13947515	14879302	3888	852	0	0	0	0	0	FALSE	4.98761011642034e-5	4.10487924988104e-5
23	14879360	15361577	2008	437	0	0	0	0	0	FALSE	1.42943792817058e-5	1.66412853646652e-5
24	15362512	15996599	2393	587	0	0	0	0	0	FALSE	2.02269341396677e-5	2.02647552973296e-5
25	15996797	16639475	2062	371	0	0	0	0	0	FALSE	1.03140769072984e-5	1.29215428014704e-5
26	16643823	16791513	465	111	0	0	0	0	0	FALSE	4.29637396882292e-6	1.04458459156792e-5
27	16792354	17363668	1765	477	0	0	0	0	0	FALSE	1.6822341619093e-5	1.92009368695133e-5
28	17367451	17417757	158	56	0	0	0	0	0	FALSE	2.46207534837531e-6	8.53755506552241e-6
29	17418465	17579771	907	239	0	0	0	0	0	FALSE	7.87095549281407e-6	1.22259947373047e-5
30	17582137	18671055	4879	1141	0	0	0	0	0	FALSE	4.7899465407804e-5	3.64410142565803e-5
31	18671742	18958551	855	208	0	0	0	0	0	FALSE	7.51948446385611e-6	1.25454330729763e-5
32	18959366	19105812	351	155	0	0	0	0	0	FALSE	5.91132540477646e-6	1.0927499518823e-5
33	19107177	19977043	2941	807	0	0	0	0	0	FALSE	3.71972544719086e-5	3.24561023666876e-5
34	19977258	20808908	2301	557	0	0	0	0	0	FALSE	2.12172316018043e-5	2.35638457285104e-5
35	20809160	21213306	1427	389	0	0	0	0	0	FALSE	2.65263071083248e-5	4.16617584973975e-5
36	21214239	21493163	572	155	0	0	0	0	0	FALSE	6.73677315709212e-6	1.35695276899529e-5
37	21495970	22016031	918	266	0	0	0	0	0	FALSE	1.3691558269526e-5	2.21672300660361e-5
38	22016132	22542336	1099	263	0	0	0	0	0	FALSE	1.2806652970391e-5	1.94684384918134e-5
39	22549137	22898435	740	278	0	1	0	0	0	FALSE	1.15997039172024e-4	7.95033021138042e-5
40	22899358	23549767	2095	511	2	2	2	66	2	TRUE	0.00236709685451437	2.77327335928516e-4
41	23551520	24863238	3689	700	0	0	0	0	0	FALSE	6.31143808250172e-5	5.9845298471414e-5
42	24865117	25481266	1449	290	0	0	0	0	0	FALSE	1.24651582737696e-5	1.78848960865275e-5
43	25485084	25836646	885	239	0	0	0	0	0	FALSE	2.06591912835106e-5	3.17502380748901e-5
44	25836883	26682525	2655	681	0	1	1	17	2	TRUE	3.8052441910029e-4	1.20366318460551e-4
45	26684458	27468862	2818	536	0	0	0	0	0	FALSE	2.46571601746566e-5	2.62075688588724e-5
46	27469536	27873841	1319	241	0	0	0	0	0	FALSE	9.20768515201302e-6	1.40319259451034e-5
47	27874556	28300460	788	221	0	0	0	0	0	FALSE	1.55535539085971e-5	2.6053734828939e-5
48	28302713	29325741	1989	468	0	0	0	0	0	FALSE	1.70265726095322e-5	2.03682530744373e-5
49	29327278	29667704	702	225	0	0	0	0	0	FALSE	8.74789816638042e-6	1.39013711342078e-5
50	29669499	29840089	416	87	0	0	0	0	0	FALSE	3.14404053842708e-6	8.54382981097118e-6
51	29841890	30169122	786	132	0	0	0	0	0	FALSE	4.27167833694674e-6	8.92048550368576e-6
52	30171254	31131426	1915	342	0	0	0	0	0	FALSE	2.29650744172273e-5	2.8421970175455e-5
53	31133658	32826953	4277	855	0	0	0	0	0	FALSE	3.19572643717169e-5	2.65737838359579e-5
54	32829070	35312380	6305	868	0	0	0	0	0	FALSE	2.79240816690602e-5	2.35552210504607e-5
55	35319481	35534899	380	68	0	0	0	0	0	FALSE	2.54638695535299e-6	7.34748673873349e-6
56	35535126	37013464	1598	447	0	0	0	0	0	FALSE	1.79977513403314e-5	2.09636258103655e-5
57	37016552	37672471	1060	277	0	0	0	0	0	FALSE	1.0059037421965e-5	1.66118042055167e-5
58	37681426	38807214	1554	449	0	0	0	0	0	FALSE	5.31834195481709e-5	5.33854994859365e-5
59	38808217	39978060	2538	472	0	0	0	0	0	FALSE	2.00721284054538e-5	2.61843149164319e-5
60	39978727	40703367	2492	448	0	0	0	0	0	FALSE	1.38619176842843e-5	1.52975657752873e-5
