block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
1	163752	669310	1255	397	0	0	0	0	0	FALSE	1.22074743266178e-5	1.41547609375588e-5
2	670520	857224	445	109	0	0	0	0	0	FALSE	6.04722474017963e-6	1.46615159056529e-5
3	859250	1079768	435	80	0	0	0	0	0	FALSE	3.06300975607747e-6	7.72386884333984e-6
4	1080007	1677324	1866	384	0	0	0	0	0	FALSE	1.93068898918513e-5	2.62649639026742e-5
5	1678436	1734452	114	52	0	0	0	0	0	FALSE	1.69701796234414e-6	5.53106094373871e-6
6	1736674	1937023	399	126	0	0	0	0	0	FALSE	5.41833494964543e-6	1.20967367970569e-5
7	1937878	2887709	2263	635	0	0	0	0	0	FALSE	2.8109810834773e-5	2.74346516192991e-5
8	2887876	3175957	747	130	0	0	0	0	0	FALSE	1.64834634335844e-5	3.47928271298455e-5
9	3179868	3557450	1096	338	0	0	0	0	0	FALSE	5.35266702780705e-5	6.27888937187999e-5
10	3562044	3677644	199	69	0	0	0	0	0	FALSE	3.36240273957242e-6	9.68395780276837e-6
11	3678251	3868663	561	149	0	0	0	0	0	FALSE	5.73868631055575e-6	1.1743442431588e-5
12	3869708	4068306	458	126	0	0	0	0	0	FALSE	5.61696397651476e-6	1.29513771323092e-5
13	4070332	4417127	631	258	0	0	0	0	0	FALSE	1.15410277731735e-5	1.71168745161104e-5
14	4418680	4991285	1201	330	0	0	0	0	0	FALSE	1.05391852360395e-5	1.35545670901496e-5
15	4991825	5321472	730	234	0	0	0	0	0	FALSE	1.03682401554353e-5	1.71916189789544e-5
16	5324764	5749168	842	267	0	0	0	0	0	FALSE	9.57150925772325e-6	1.43464967815478e-5
17	5749281	6172202	1183	251	0	0	0	0	0	FALSE	9.25315329897014e-6	1.41803877395728e-5
18	6172393	6458350	461	123	0	0	0	0	0	FALSE	6.52579686874873e-6	1.54085059616573e-5
19	6460938	6935977	1034	259	0	0	0	0	0	FALSE	1.86760371951182e-5	2.72651708973397e-5
20	6938872	8123306	2857	605	0	0	0	0	0	FALSE	2.55614291531819e-5	2.64670472978319e-5
21	8125745	8371320	374	79	0	0	0	0	0	FALSE	3.28532070477176e-6	8.39480838938317e-6
22	8395803	8757481	765	89	0	0	0	0	0	FALSE	3.54924145444315e-6	8.93027856214548e-6
23	8758543	8972952	216	78	0	0	0	0	0	FALSE	2.53455272414696e-6	6.47894676866261e-6
24	8975605	10176894	3130	688	0	0	0	0	0	FALSE	3.18457254926471e-5	3.13316882448353e-5
25	10181396	10480872	734	119	0	0	0	0	0	FALSE	4.93179047119906e-6	1.04540061237968e-5
26	10482186	11942433	4191	629	0	0	0	0	0	FALSE	3.00385692352388e-5	3.22317512329274e-5
27	11942777	12040405	163	72	0	0	0	0	0	FALSE	2.83853554253399e-6	8.30230859106167e-6
28	12042459	12098263	100	30	0	0	0	0	0	FALSE	7.92265361698776e-7	3.42279140064299e-6
29	12101106	12922339	1797	466	1	1	1	1	1	TRUE	2.45844586304222e-4	9.4140097391025e-5
30	12922690	13050484	230	85	0	0	0	0	0	FALSE	5.93994062399051e-6	1.44225485673424e-5
31	13053382	13555544	986	295	0	0	0	0	0	FALSE	1.92311345209796e-5	2.58527590581035e-5
32	13555908	14266144	1863	540	0	0	0	0	0	FALSE	2.76649000844845e-5	2.97426983108494e-5
33	14266345	15239535	2339	434	0	1	1	5	2	TRUE	3.2441377605451e-4	1.0528215503525e-4
34	15241484	16309290	1613	409	0	0	0	0	0	FALSE	1.47226981021875e-5	1.84988669202848e-5
35	16310301	16738120	909	187	0	0	0	0	0	FALSE	1.42109736166e-5	2.33504032292803e-5
36	16743217	17368155	885	219	0	0	0	0	0	FALSE	8.04525971774282e-6	1.32299180923634e-5
37	17368540	19184270	5205	992	0	0	0	0	0	FALSE	6.14792352530012e-5	4.7650609985654e-5
38	19184933	19923758	2493	468	0	0	0	0	0	FALSE	3.01344931793811e-5	3.37508140924861e-5
39	19924660	20076358	559	118	0	0	0	0	0	FALSE	1.20693028587709e-5	2.33411001339574e-5
40	20076928	20522252	1105	288	0	0	0	0	0	FALSE	2.23278243444933e-5	3.30030860046558e-5
