block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
1	19022393	19337527	386	49	0	0	0	0	0	FALSE	2.5545982012817e-6	1.00792104083877e-5
2	19385071	20711571	4651	621	0	0	0	0	0	FALSE	3.05444858500162e-5	3.17872219440508e-5
3	20713651	20750177	97	35	0	0	0	0	0	FALSE	8.57892581548277e-7	3.27944421151394e-6
4	20750262	20959240	702	185	0	0	0	0	0	FALSE	9.25410798671497e-6	1.56134596130345e-5
5	20959955	21689938	1861	315	0	0	0	0	0	FALSE	1.40500042195261e-5	1.97476053402402e-5
6	21690000	22376082	1579	339	0	0	0	0	0	FALSE	1.25095457212422e-5	1.60758451773022e-5
7	22376303	22560254	557	159	0	0	0	0	0	FALSE	5.03454599787434e-6	9.78081375419966e-6
8	22561025	22716081	342	111	0	0	0	0	0	FALSE	3.99087756984146e-6	9.09335172322466e-6
9	22717898	22804312	214	98	0	0	0	0	0	FALSE	4.26179688863274e-6	1.16625873282983e-5
10	22804903	23027376	684	148	0	0	0	0	0	FALSE	6.79293173524827e-6	1.37144829229933e-5
11	23029741	23257952	707	153	0	0	0	0	0	FALSE	7.31975904908747e-6	1.43430261165314e-5
12	23258254	23742653	1786	499	0	0	0	0	0	FALSE	2.00913315413309e-5	2.22684683527114e-5
13	23744015	24479741	2139	517	0	0	0	0	0	FALSE	1.82163265804118e-5	1.89968927475214e-5
14	24480775	24747580	905	234	0	0	0	0	0	FALSE	6.94020587943528e-6	1.04450434630817e-5
15	24748630	24818013	179	50	0	0	0	0	0	FALSE	1.99230078205825e-6	6.5178611303955e-6
16	24818984	25298662	1691	280	0	0	0	0	0	FALSE	8.17705636545014e-6	1.15982529940119e-5
17	25300713	25782098	1509	276	0	0	0	0	0	FALSE	1.14228042056672e-5	1.57059269675832e-5
18	25782494	25974260	287	77	0	0	0	0	0	FALSE	3.14030125588057e-6	8.59824005015216e-6
19	25977151	26526771	1483	254	0	0	0	0	0	FALSE	8.91876971731604e-6	1.29278168647957e-5
20	26527176	27492234	2954	579	0	0	0	0	0	FALSE	1.93816204690886e-5	1.90986122676779e-5
21	27492850	27564279	158	57	0	0	0	0	0	FALSE	2.82118377471331e-6	9.22816108702094e-6
22	27564292	28392105	2568	538	0	0	0	0	0	FALSE	2.54051486921477e-5	2.64659339514344e-5
23	28393119	28452230	154	44	0	0	0	0	0	FALSE	1.25542595328579e-6	4.47306999913908e-6
24	28452945	28889146	1026	161	0	0	0	0	0	FALSE	5.61622618010524e-6	1.16321757602219e-5
25	28892985	29135662	538	133	0	0	0	0	0	FALSE	5.5556361930466e-6	1.13119615573923e-5
26	29136668	30016362	2246	461	0	0	0	0	0	FALSE	1.8505021615267e-5	2.18135089147524e-5
27	30017052	30045690	95	11	0	0	0	0	0	FALSE	4.15924369095336e-7	2.46112074468888e-6
28	30047509	31133133	3182	751	0	0	0	0	0	FALSE	4.80355147784952e-5	4.66510983012552e-5
29	31133924	31990805	1908	488	0	0	0	0	0	FALSE	2.16940982026239e-5	2.45388455687149e-5
30	31992607	32838161	2007	389	0	0	0	0	0	FALSE	1.49266573220781e-5	1.84434762938732e-5
31	32843484	33552859	1317	231	0	0	0	0	0	FALSE	1.0333731002601e-5	1.74959227352504e-5
32	33553517	33958626	831	230	0	0	0	0	0	FALSE	9.99835378308639e-6	1.52295754463611e-5
33	33965069	34717196	1580	287	0	0	0	0	0	FALSE	1.06963323829571e-5	1.48519753436655e-5
34	34717442	35136291	1141	230	0	0	0	0	0	FALSE	8.44203450023387e-6	1.2840425170526e-5
35	35141863	36432139	3159	625	0	0	0	0	0	FALSE	3.77688693251077e-5	3.77143842518089e-5
36	36432371	36451930	51	14	0	0	0	0	0	FALSE	3.78402358662116e-7	2.25950188376025e-6
37	36452141	37273210	2094	426	0	0	0	0	0	FALSE	1.58887321301384e-5	1.87137382535357e-5
38	37274241	37329006	79	21	0	0	0	0	0	FALSE	7.31524656649383e-7	3.55136729942875e-6
39	37330830	37383097	90	20	0	0	0	0	0	FALSE	5.46320390002188e-7	3.07903441252958e-6
40	37385033	37444368	94	18	0	0	0	0	0	FALSE	1.85237094534683e-6	9.54272407910209e-6
41	37445944	39354602	5070	828	0	0	0	0	0	FALSE	4.26592782558517e-5	3.53330974274117e-5
42	39355417	40088855	2435	405	0	0	0	0	0	FALSE	1.18467582123596e-5	1.40173694342321e-5
43	40089798	40707302	1549	320	0	0	0	0	0	FALSE	1.08040336301307e-5	1.43245862765753e-5
44	40707667	40883405	396	138	0	0	0	0	0	FALSE	8.91553506340642e-6	2.0491662956496e-5
45	40884065	40913462	55	28	0	0	0	0	0	FALSE	9.1705512622306e-7	3.77280204880334e-6
46	40915989	41009518	219	97	0	0	0	0	0	FALSE	3.73427862985515e-6	9.50859549444656e-6
47	41009794	42003079	1991	368	0	0	0	0	0	FALSE	1.6223754297881e-5	2.04228990758412e-5
